0.0,10K
0.73,10K
0.0,10K
1.0,10K
0.33,10K
0.92,10K
0.98,10K
0.0,10K
0.46,10K
0.95,10K
0.0,10K
0.0,10K
0.0,10K
0.71,10K
0.0,10K
0.98,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.7,10K
0.39,10K
0.28,10K
0.0,10K
0.23,10K
0.35,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.33,10K
0.0,10K
0.0,10K
0.38,10K
0.31,10K
0.0,10K
0.0,10K
0.35,10K
0.0,10K
0.23,10K
0.51,10K
0.0,10K
0.63,10K
0.0,10K
0.25,10K
0.0,10K
0.36,10K
0.0,10K
0.33,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.38,10K
0.35,10K
0.0,10K
1.0,10K
0.0,10K
0.2,10K
0.7,10K
0.04,10K
0.0,10K
0.0,10K
0.66,10K
0.0,10K
0.0,10K
0.68,10K
0.0,10K
0.35,10K
0.12,10K
0.05,10K
0.98,10K
0.09,10K
0.99,10K
0.45,10K
0.15,10K
0.66,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.82,10K
0.0,10K
0.0,10K
0.07,10K
0.0,10K
0.0,10K
0.21,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.35,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.12,10K
0.91,10K
0.31,10K
0.08,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.37,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.03,10K
0.0,10K
0.06,10K
0.0,10K
0.0,10K
0.0,10K
0.01,10K
0.15,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.19,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.01,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.86,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.48,10K
0.44,10K
0.22,10K
0.43,10K
0.0,10K
0.0,10K
0.57,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.15,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.03,10K
0.0,10K
0.03,10K
0.23,10K
0.0,10K
0.23,10K
0.33,10K
0.0,10K
0.0,10K
0.08,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.47,10K
0.0,10K
0.0,10K
0.02,10K
0.0,10K
0.0,10K
0.0,10K
0.18,10K
0.35,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.46,10K
0.38,10K
0.0,10K
0.0,10K
0.96,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.07,10K
0.0,10K
0.0,10K
0.0,10K
0.16,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.09,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.29,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.08,10K
0.0,10K
0.05,10K
0.18,10K
0.01,10K
0.0,10K
0.0,10K
0.2,10K
1.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.05,10K
0.05,10K
0.0,10K
0.0,10K
0.45,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.25,10K
0.0,10K
0.05,10K
0.05,10K
0.3,10K
0.19,10K
0.18,10K
0.08,10K
0.0,10K
0.02,10K
0.0,10K
0.0,10K
0.2,10K
0.0,10K
0.6,10K
0.0,10K
0.85,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.16,10K
0.0,10K
0.0,10K
0.0,10K
0.05,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.02,10K
0.0,10K
0.0,10K
0.0,10K
0.21,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.01,10K
0.0,10K
0.0,10K
0.0,10K
0.02,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.44,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.19,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.19,10K
0.07,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.04,10K
0.59,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.01,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.04,10K
0.0,10K
0.0,10K
0.0,10K
0.35,10K
0.0,10K
0.13,10K
0.21,10K
0.26,10K
0.33,10K
0.05,10K
0.01,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.58,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.47,10K
0.02,10K
0.0,10K
0.0,10K
0.13,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.01,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.26,10K
0.1,10K
0.0,10K
0.0,10K
0.02,10K
0.0,10K
0.0,10K
0.22,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.08,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.1,10K
0.32,10K
0.12,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.03,10K
0.0,10K
0.0,10K
0.03,10K
0.15,10K
0.09,10K
0.03,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.23,10K
0.14,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.06,10K
0.0,10K
0.0,10K
0.78,10K
0.0,10K
0.15,10K
0.0,10K
0.0,10K
0.26,10K
0.14,10K
0.25,10K
0.18,10K
0.05,10K
0.05,10K
0.66,10K
0.04,10K
0.39,10K
0.15,10K
0.25,10K
0.0,10K
0.02,10K
0.24,10K
0.26,10K
0.53,10K
0.17,10K
0.08,10K
0.37,10K
0.46,10K
0.0,10K
0.22,10K
0.17,10K
0.11,10K
0.04,10K
0.26,10K
0.16,10K
0.0,10K
0.0,10K
0.46,10K
0.42,10K
0.31,10K
0.0,10K
0.18,10K
0.28,10K
0.02,10K
0.41,10K
0.21,10K
0.0,10K
0.09,10K
0.0,10K
0.34,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.54,10K
0.01,10K
0.01,10K
0.0,10K
0.01,10K
0.0,10K
0.01,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.73,10K
0.26,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.5,10K
0.0,10K
0.0,10K
0.21,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.17,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.19,10K
0.0,10K
0.17,10K
0.0,10K
0.31,10K
0.0,10K
0.21,10K
0.17,10K
0.28,10K
0.0,10K
0.0,10K
0.35,10K
0.44,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.13,10K
0.0,10K
0.0,10K
0.99,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.17,10K
0.0,10K
0.0,10K
0.1,10K
0.2,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.13,10K
0.14,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.27,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.57,10K
0.23,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.1,10K
0.28,10K
0.01,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.19,10K
0.0,10K
0.0,10K
0.06,10K
0.06,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.05,10K
0.0,10K
0.0,10K
0.05,10K
0.0,10K
0.1,10K
0.0,10K
0.21,10K
0.0,10K
0.38,10K
0.0,10K
0.22,10K
0.26,10K
0.39,10K
0.33,10K
0.0,10K
0.11,10K
0.0,10K
0.18,10K
0.01,10K
0.0,10K
0.5,10K
0.0,10K
0.22,10K
0.0,10K
0.28,10K
0.48,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.41,10K
0.88,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.35,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.11,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.28,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.03,10K
0.87,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.01,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.02,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.05,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.01,10K
0.04,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.01,10K
0.0,10K
0.0,10K
0.0,10K
0.01,10K
0.0,10K
0.0,10K
0.0,10K
0.01,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.5,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.01,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.03,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.03,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.02,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.11,10K
0.16,10K
0.0,10K
0.0,10K
0.14,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.62,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.26,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.4,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.28,10K
0.04,10K
0.19,10K
0.39,10K
0.0,10K
0.36,10K
0.0,10K
0.0,10K
0.4,10K
0.37,10K
0.71,10K
0.58,10K
0.08,10K
0.07,10K
0.18,10K
0.22,10K
0.47,10K
0.43,10K
0.08,10K
0.0,10K
0.84,10K
0.45,10K
0.87,10K
0.07,10K
0.0,10K
0.35,10K
0.12,10K
0.54,10K
0.0,10K
0.0,10K
0.0,10K
0.92,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.55,10K
0.0,10K
0.0,10K
0.0,10K
0.02,10K
0.32,10K
0.51,10K
0.41,10K
0.4,10K
0.36,10K
0.53,10K
0.79,10K
0.07,10K
0.07,10K
0.46,10K
0.32,10K
0.55,10K
0.6,10K
0.0,10K
0.0,10K
0.29,10K
0.43,10K
0.0,10K
0.83,10K
0.0,10K
0.0,10K
0.1,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.99,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.2,10K
0.0,10K
0.0,10K
0.0,10K
0.23,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.03,10K
0.0,10K
0.0,10K
0.03,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.45,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.34,10K
0.0,10K
0.0,10K
0.0,10K
0.59,10K
0.0,10K
0.0,10K
0.02,10K
0.17,10K
0.0,10K
0.0,10K
0.0,10K
0.11,10K
0.48,10K
0.0,10K
0.41,10K
0.43,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.68,10K
0.0,10K
0.08,10K
0.0,10K
0.06,10K
0.18,10K
0.0,10K
0.0,10K
0.16,10K
0.1,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.4,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.92,10K
0.78,10K
0.0,10K
0.27,10K
0.0,10K
0.0,10K
0.0,10K
0.59,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.15,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.1,10K
0.64,10K
0.0,10K
0.0,10K
0.03,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.01,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.54,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.01,10K
0.0,10K
0.0,10K
0.0,10K
0.01,10K
0.0,10K
0.59,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.12,10K
0.64,10K
0.0,10K
0.0,10K
0.02,10K
0.02,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.06,10K
0.0,10K
0.36,10K
0.0,10K
0.97,10K
0.0,10K
0.26,10K
0.0,10K
0.0,10K
0.07,10K
0.0,10K
0.38,10K
0.38,10K
0.22,10K
0.21,10K
0.97,10K
0.09,10K
0.02,10K
0.53,10K
0.25,10K
0.0,10K
0.34,10K
0.0,10K
0.96,10K
0.16,10K
0.0,10K
0.0,10K
0.25,10K
0.0,10K
0.34,10K
0.0,10K
0.0,10K
0.18,10K
0.41,10K
0.28,10K
0.43,10K
0.25,10K
0.0,10K
0.43,10K
0.49,10K
0.14,10K
0.0,10K
0.0,10K
0.49,10K
0.0,10K
0.25,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.08,10K
0.35,10K
0.1,10K
0.0,10K
0.0,10K
0.0,10K
0.33,10K
0.0,10K
0.0,10K
0.0,10K
0.44,10K
0.0,10K
0.0,10K
0.18,10K
0.0,10K
0.19,10K
0.05,10K
0.1,10K
0.0,10K
0.11,10K
0.3,10K
0.0,10K
0.35,10K
0.0,10K
0.0,10K
0.0,10K
0.34,10K
0.4,10K
0.0,10K
0.36,10K
0.37,10K
0.12,10K
0.16,10K
0.0,10K
0.0,10K
0.37,10K
0.5,10K
0.04,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.09,10K
0.19,10K
0.0,10K
0.15,10K
0.08,10K
0.15,10K
0.15,10K
0.0,10K
0.02,10K
0.27,10K
0.29,10K
0.06,10K
0.17,10K
0.07,10K
0.17,10K
0.25,10K
0.0,10K
0.4,10K
0.0,10K
0.0,10K
1.0,10K
0.24,10K
0.0,10K
0.17,10K
0.0,10K
0.0,10K
0.29,10K
0.35,10K
0.4,10K
0.36,10K
0.64,10K
0.01,10K
0.0,10K
0.0,10K
0.43,10K
0.0,10K
0.0,10K
0.42,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.12,10K
0.14,10K
0.16,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.05,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.5,10K
0.0,10K
0.0,10K
0.21,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.46,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.3,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.01,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.12,10K
0.0,10K
0.0,10K
0.0,10K
0.44,10K
0.0,10K
0.03,10K
0.23,10K
0.36,10K
0.53,10K
0.09,10K
0.18,10K
0.81,10K
0.06,10K
0.0,10K
0.0,10K
0.0,10K
0.43,10K
0.0,10K
0.0,10K
0.97,10K
0.0,10K
0.0,10K
0.25,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.11,10K
0.0,10K
0.0,10K
0.02,10K
0.0,10K
0.0,10K
0.0,10K
0.25,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.67,10K
0.79,10K
0.0,10K
0.48,10K
0.84,10K
0.18,10K
0.29,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.2,10K
0.0,10K
0.0,10K
0.04,10K
0.39,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.3,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.64,10K
0.16,10K
0.1,10K
0.01,10K
0.0,10K
0.2,10K
0.0,10K
0.17,10K
0.58,10K
0.0,10K
0.61,10K
0.29,10K
0.43,10K
0.3,10K
0.48,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.36,10K
0.0,10K
0.0,10K
0.22,10K
0.0,10K
0.0,10K
0.01,10K
0.04,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.18,10K
0.0,10K
0.0,10K
0.0,10K
0.9,10K
0.13,10K
0.08,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.43,10K
0.0,10K
0.52,10K
0.0,10K
0.39,10K
0.19,10K
0.09,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.18,10K
0.03,10K
0.02,10K
0.08,10K
0.95,10K
1.0,10K
1.0,10K
0.0,10K
0.0,10K
0.97,10K
0.0,10K
0.11,10K
0.26,10K
0.0,10K
0.0,10K
0.0,10K
0.97,10K
0.6,10K
0.96,10K
0.72,10K
0.85,10K
0.76,10K
0.9,10K
0.89,10K
0.99,10K
0.08,10K
0.28,10K
0.53,10K
0.75,10K
0.4,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.78,10K
0.87,10K
0.0,10K
0.83,10K
0.0,10K
0.0,10K
0.83,10K
0.76,10K
0.84,10K
0.49,10K
0.0,10K
0.44,10K
0.0,10K
0.0,10K
0.38,10K
0.49,10K
0.81,10K
0.24,10K
0.69,10K
0.0,10K
0.59,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.7,10K
0.0,10K
0.0,10K
0.56,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.38,10K
1.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.03,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.05,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.22,10K
0.38,10K
0.22,10K
0.22,10K
0.3,10K
0.0,10K
0.36,10K
0.22,10K
0.19,10K
0.14,10K
0.57,10K
0.11,10K
0.21,10K
0.0,10K
0.0,10K
1.0,10K
0.94,10K
0.38,10K
0.39,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.54,10K
0.39,10K
0.0,10K
0.0,10K
0.0,10K
0.21,10K
0.0,10K
0.17,10K
0.0,10K
0.32,10K
0.27,10K
0.0,10K
0.21,10K
0.26,10K
0.29,10K
0.27,10K
0.2,10K
0.25,10K
0.0,10K
0.21,10K
0.0,10K
0.21,10K
0.22,10K
0.24,10K
0.22,10K
0.28,10K
0.22,10K
0.25,10K
0.0,10K
0.0,10K
0.11,10K
0.0,10K
0.23,10K
0.23,10K
0.04,10K
0.0,10K
0.23,10K
0.12,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.41,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.35,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.33,10K
0.0,10K
0.08,10K
0.25,10K
0.45,10K
0.03,10K
0.07,10K
0.39,10K
0.38,10K
0.17,10K
0.3,10K
0.34,10K
0.23,10K
0.0,10K
0.0,10K
0.05,10K
0.18,10K
0.18,10K
0.0,10K
0.0,10K
0.37,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.09,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.01,10K
0.0,10K
0.0,10K
0.0,10K
0.35,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.57,10K
0.09,10K
0.64,10K
0.21,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.13,10K
0.07,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.02,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.62,10K
0.01,10K
0.0,10K
0.01,10K
0.03,10K
0.0,10K
0.0,10K
0.24,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.13,10K
0.07,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.0,10K
0.29,10K
0.03,10K
